speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
42.1246721125226,53.5315364856727,630.75,0,1.69905038657702,1,4,1960.33619673488,36.04,7.3985047901331,23.296840144797,31.8262843508155,0,100,0,0,1,0,1.2,1,298.167895339929,2.61166154522273E-18,-2.55220717113616E-17,-11.2240876784626,113.209289846813,0,2966.2968401448,
42.2553023521323,53.5529016371354,631,0,1.69838148504318,1,4,1966.41527520013,36.04,7.42144784001388,23.4415529845311,32.0239794870643,0,100,0,0,1,0,1.2,1,298.167895339929,8.70553848407577E-19,-8.53391430273163E-18,-10.9804570427,113.153217453268,0,2966.44155298453,
42.3854774861369,53.5742007392576,631.25,0,1.69771285373304,1,4,1972.47317462834,36.04,7.44431095809149,23.5862073825435,32.2215947848955,0,100,0,0,1,0,1.2,1,298.167895339929,2.90184616135859E-19,-2.85345943382756E-18,-10.7368264069374,113.097145059722,0,2966.58620738254,
42.5152017332526,53.5954344271473,631.5,0,1.69704449244707,1,4,1978.51009134394,36.04,7.46709488531396,23.7308033816147,32.4191303027523,0,100,0,0,1,0,1.2,1,298.167895339929,9.67282053786197E-20,-9.54083344635368E-19,-10.4931957711748,113.041072666177,0,2966.73080338161,
42.6444792461216,53.6166033258779,631.75,0,1.69637640098761,1,4,1984.52621859649,36.04,7.48980035102448,23.875341024134,32.6165860985437,0,100,0,0,1,0,1.2,1,298.167895339929,3.22427351262066E-20,-3.19001131781328E-19,-10.2495651354121,112.985000272632,0,2966.87534102413,
42.7733141127585,53.6377080507077,632,0,1.6957085791588,1,4,1990.52174662803,36.04,7.51242807321549,24.0198203521095,32.8139622296577,0,100,0,0,1,0,1.2,1,298.167895339929,1.07475783754022E-20,-1.0665704335663E-19,-10.0059344996495,112.928927879087,0,2967.01982035211,
42.9017103579559,53.6587492072949,632.25,0,1.69504102676656,1,4,1996.49686273843,36.04,7.53497875877548,24.1642414071769,33.0112587529738,0,100,0,0,1,0,1.2,1,298.167895339929,3.58252612513406E-21,-3.56597563426778E-20,-9.76230386388688,112.872855485541,0,2967.16424140718,
43.0296719446506,53.6797273919055,632.5,0,1.6943737436185,1,4,2002.45175134906,36.04,7.55745310372909,24.3086042306087,33.2084757248753,0,100,0,0,1,0,1.2,1,298.167895339929,1.19417537504469E-21,-1.1922266408255E-20,-9.51867322812425,112.816783091996,0,2967.30860423061,
43.1572027752532,53.7006431916159,632.75,0,1.69370672952393,1,4,2008.38659406457,36.04,7.5798517934704,24.4529088633229,33.4056132012608,0,100,0,0,1,0,1.2,1,298.167895339929,3.98058458348229E-22,-3.98594219285251E-21,-9.27504259236163,112.760710698451,0,2967.45290886332,
43.2843066929394,53.7214971845099,633,0,1.6930399842938,1,4,2014.30156973302,36.04,7.60217550298994,24.5971553458913,33.6026712375564,0,100,0,0,1,0,1.2,1,298.167895339929,1.32686152782743E-22,-1.33258522699287E-21,-9.031411956599,112.704638304905,0,2967.59715534589,
43.4109874829074,53.7422899398701,633.25,0,1.69237350774064,1,4,2020.19685450442,36.04,7.62442489709544,24.7413437185475,33.7996498887261,0,100,0,0,1,0,1.2,1,298.167895339929,4.42287175942477E-23,-4.4550329145918E-22,-8.78778132083637,112.64856591136,0,2967.74134371855,
43.5372488736007,53.7630220183641,633.5,0,1.69170729967857,1,4,2026.0726218876,36.04,7.64660063062655,24.8854740211952,33.996549209283,0,100,0,0,1,0,1.2,1,298.167895339929,1.47429058647492E-23,-1.48935717405428E-22,-8.54415068507375,112.592493517815,0,2967.8854740212,
43.6630945378974,53.7836939722263,633.75,0,1.6910413599232,1,4,2031.92904280559,36.04,7.66870334866385,25.0295462934153,34.1933692532996,0,100,0,0,1,0,1.2,1,298.167895339929,4.91430195491641E-24,-4.97896329233967E-23,-8.30052004931112,112.536421124269,0,2968.02954629342,
43.7885280942687,53.8043063454336,634,0,1.69037568829166,1,4,2037.76628564947,36.04,7.69073368673219,25.173560574474,34.3901100744181,0,100,0,0,1,0,1.2,1,298.167895339929,1.6381006516388E-24,-1.66445170942629E-23,-8.0568894135485,112.480348730724,0,2968.17356057447,
43.9135531079053,53.8248596738776,634.25,0,1.68971028460253,1,4,2043.58451633088,36.04,7.71269227099858,25.3175169033296,34.5867717258601,0,100,0,0,1,0,1.2,1,298.167895339929,5.46033550546268E-25,-5.56411092793764E-24,-7.81325877778587,112.424276337179,0,2968.31751690333,
44.0381730918147,53.8453544855315,634.5,0,1.6890451486758,1,4,2049.38389833298,36.04,7.73457971846492,25.4614153186394,34.7833542604364,0,100,0,0,1,0,1.2,1,298.167895339929,1.82011183515423E-25,-1.85999919283461E-24,-7.56962814202324,112.368203943634,0,2968.46141531864,
44.1623915078891,53.8657913006129,634.75,0,1.68838028033286,1,4,2055.16459276026,36.04,7.75639663715558,25.605255858767,34.979857730556,0,100,0,0,1,0,1.2,1,298.167895339929,6.06703945051408E-26,-6.21759195871433E-25,-7.32599750626062,112.312131550088,0,2968.60525585877,
44.2862117679461,53.8861706317421,635,0,1.68771567939645,1,4,2060.92675838687,36.04,7.77814362630009,25.7490385617883,35.1762821882354,0,100,0,0,1,0,1.2,1,298.167895339929,2.02234648350469E-26,-2.07837663735179E-25,-7.08236687049799,112.256059156543,0,2968.74903856179,
44.409637234741,53.9064929840968,635.25,0,1.68705134569065,1,4,2066.67055170378,36.04,7.79982127651105,25.8927634654985,35.3726276851072,0,100,0,0,1,0,1.2,1,298.167895339929,6.74115494501565E-27,-6.94734627908232E-26,-6.83873623473537,112.199986762998,0,2968.8927634655,
44.5326712229542,53.9267588555616,635.5,0,1.68638727904083,1,4,2072.39612696473,36.04,7.82143016995746,26.0364306074179,35.5688942724288,0,100,0,0,1,0,1.2,1,298.167895339929,2.24705164833855E-27,-2.32223616697996E-26,-6.59510559897274,112.143914369452,0,2969.03643060742,
44.6553170001523,53.9469687368754,635.75,0,1.68572347927363,1,4,2078.10363623093,36.04,7.84297088053358,26.1800400247981,35.7650820010903,0,100,0,0,1,0,1.2,1,298.167895339929,7.4901721611285E-28,-7.76223256673904E-27,-6.35147496321012,112.087841975907,0,2969.1800400248,
44.7775777877249,53.9671231117731,636,0,1.68505994621693,1,4,2083.7932294147,36.04,7.86444397402343,26.323591754628,35.961190921623,0,100,0,0,1,0,1.2,1,298.167895339929,2.4967240537095E-28,-2.59453674779766E-27,-6.10784432744749,112.031769582362,0,2969.32359175463,
44.8994567617976,53.9872224571255,636.25,0,1.68439667969984,1,4,2089.46505432191,36.04,7.88585000826114,26.4670858336394,36.1572210842068,0,100,0,0,1,0,1.2,1,298.167895339929,8.322413512365E-29,-8.67213423858903E-28,-5.86421369168487,111.975697188817,0,2969.46708583364,
45.0209570541217,54.0072672430742,636.5,0,1.68373367955262,1,4,2095.11925669339,36.04,7.90718953328726,26.6105222983123,36.353172538678,0,100,0,0,1,0,1.2,1,298.167895339929,2.774137837455E-29,-2.89857956828245E-28,-5.62058305592224,111.919624795271,0,2969.61052229831,
45.1420817529416,54.0272579331636,636.75,0,1.68307094560674,1,4,2100.75598024535,36.04,7.92846309150105,26.753901184881,36.5490453345369,0,100,0,0,1,0,1.2,1,298.167895339929,9.24712612485E-30,-9.68807759033075E-29,-5.37695242015962,111.863552401726,0,2969.75390118488,
45.2628339038407,54.0471949844703,637,0,1.68240847769477,1,4,2106.37536670868,36.04,7.94967121780907,26.8972225293387,36.7448395209545,0,100,0,0,1,0,1.2,1,298.167895339929,3.08237537495E-30,-3.23804748742389E-29,-5.13332178439699,111.807480008181,0,2969.89722252934,
45.3832165105658,54.067078847728,637.25,0,1.68174627565042,1,4,2111.97755586733,36.04,7.97081443976994,27.0404863674427,36.9405551467797,0,100,0,0,1,0,1.2,1,298.167895339929,1.02745845831667E-30,-1.08223635171976E-29,-4.88969114863437,111.751407614635,0,2970.04048636744,
45.5032325358312,54.0869099674503,637.5,0,1.68108433930846,1,4,2117.56268559576,36.04,7.99189327773566,27.1836927347198,37.1361922605462,0,100,0,0,1,0,1.2,1,298.167895339929,3.42486152772222E-31,-3.61704901715807E-30,-4.64606051287174,111.69533522109,0,2970.18369273472,
45.6228849021036,54.1066887820497,637.75,0,1.68042266850475,1,4,2123.13089189544,36.04,8.01290824498935,27.3268416664706,37.3317509104789,0,100,0,0,1,0,1.2,1,298.167895339929,1.14162050924074E-31,-1.20887143732915E-30,-4.40242987710912,111.639262827545,0,2970.32684166647,
45.7421764923668,54.1264157239546,638,0,1.67976126307619,1,4,2128.68230893043,36.04,8.03385984787963,27.4699331977744,37.5272311445006,0,100,0,0,1,0,1.2,1,298.167895339929,3.80540169746914E-32,-4.04016735904636E-31,-4.15879924134649,111.583190434,0,2970.46993319777,
45.8611101508686,54.1460912197227,638.25,0,1.6791001228607,1,4,2134.21706906217,36.04,8.05474858595177,27.6129673634941,37.7226330102379,0,100,0,0,1,0,1.2,1,298.167895339929,1.26846723248971E-32,-1.3502437705167E-31,-3.91516860558387,111.527118040454,0,2970.61296736349,
45.9796886838489,54.1657156901518,638.5,0,1.6784392476972,1,4,2139.73530288334,36.04,8.0755749520756,27.7559441982801,37.9179565550275,0,100,0,0,1,0,1.2,1,298.167895339929,4.22822410829904E-33,-4.51251507461056E-32,-3.67153796982124,111.471045646909,0,2970.75594419828,
46.0979148602512,54.185289550388,638.75,0,1.67777863742558,1,4,2145.23713925097,36.04,8.09633943257043,27.898863736575,38.1132018259221,0,100,0,0,1,0,1.2,1,298.167895339929,1.40940803609968E-33,-1.50806087939005E-32,-3.42790733405861,111.414973253364,0,2970.89886373658,
46.215791412416,54.2048132100313,639,0,1.67711829188671,1,4,2150.7227053187,36.04,8.11704250732686,28.0417260126177,38.3083688696963,0,100,0,0,1,0,1.2,1,298.167895339929,4.69802678699893E-34,-5.03979503502073E-33,-3.18427669829599,111.358900859818,0,2971.04172601262,
46.3333210367584,54.224287073239,639.25,0,1.67645821092239,1,4,2156.19212656836,36.04,8.13768464992579,28.1845310604474,38.5034577328516,0,100,0,0,1,0,1.2,1,298.167895339929,1.56600892899964E-34,-1.6842274161131E-33,-2.94064606253336,111.302828466273,0,2971.18453106045,
46.4505063944293,54.2437115388258,639.5,0,1.67579839437535,1,4,2161.64552684068,36.04,8.15826632775455,28.3272789139079,38.6984684616229,0,100,0,0,1,0,1.2,1,298.167895339929,5.22002976333215E-35,-5.62836836968485E-34,-2.69701542677074,111.246756072728,0,2971.32727891391,
46.5673501119613,54.2630870003624,639.75,0,1.67513884208922,1,4,2167.08302836537,36.04,8.1787880021203,28.4699696066514,38.8934011019828,0,100,0,0,1,0,1.2,1,298.167895339929,1.74000992111072E-35,-1.88086784410753E-34,-2.45338479100811,111.190683679182,0,2971.46996960665,
46.683854781899,54.2824138462713,640,0,1.6744795539085,1,4,2172.50475179048,36.04,8.19925012836081,28.6126031721419,39.0882556996473,0,100,0,0,1,0,1.2,1,298.167895339929,5.80003307036905E-36,-6.28533021557396E-35,-2.20975415524549,111.134611285637,0,2971.61260317214,
46.8000229634147,54.3016924599206,640.25,0,1.67382052967859,1,4,2177.91081621101,36.04,8.21965315595256,28.7551796436594,39.2830323000811,0,100,0,0,1,0,1.2,1,298.167895339929,1.93334435678968E-36,-2.10035172951765E-35,-1.96612351948286,111.078538892092,0,2971.75517964366,
46.9158571829106,54.3209232197154,640.5,0,1.67316176924571,1,4,2183.30133919697,36.04,8.23999752861646,28.8976990543033,39.4777309485018,0,100,0,0,1,0,1.2,1,298.167895339929,6.44448118929895E-37,-7.01859416079376E-36,-1.72249288372023,111.022466498547,0,2971.8976990543,
47.0313599346057,54.3401064991872,640.75,0,1.67250327245693,1,4,2188.67643682065,36.04,8.260283684421,29.040161436996,39.6723516898852,0,100,0,0,1,0,1.2,1,298.167895339929,2.14816039643298E-37,-2.3453219352052E-36,-1.47886224795761,110.966394105001,0,2972.040161437,
47.1465336811104,54.3592426670814,641,0,1.67184503916014,1,4,2194.03622368341,36.04,8.28051205588313,29.1825668244861,39.86689456897,0,100,0,0,1,0,1.2,1,298.167895339929,7.16053465477661E-38,-7.83698637805417E-37,-1.23523161219498,110.910321711456,0,2972.18256682449,
47.2613808539873,54.3783320874423,641.25,0,1.67118706920402,1,4,2199.38081294174,36.04,8.30068307006677,29.3249152493519,40.0613596302621,0,100,0,0,1,0,1.2,1,298.167895339929,2.38684488492554E-38,-2.61872604963357E-37,-0.991600976432358,110.854249317911,0,2972.32491524935,
47.3759038542995,54.3973751196969,641.5,0,1.67052936243806,1,4,2204.71031633279,36.04,8.32079714867912,29.4672067440047,40.2557469180392,0,100,0,0,1,0,1.2,1,298.167895339929,7.95614961641845E-39,-8.75035055748451E-38,-0.747970340669732,110.798176924365,0,2972.467206744,
47.4901050531467,54.4163721187361,641.75,0,1.66987191871249,1,4,2210.02484419933,36.04,8.34085470816475,29.6094413406919,40.450056476355,0,100,0,0,1,0,1.2,1,298.167895339929,2.65204987213948E-39,-2.92385142098409E-38,-0.504339704907107,110.74210453082,0,2972.60944134069,
47.6039867921884,54.4353234349944,642,0,1.66921473787833,1,4,2215.32450551406,36.04,8.36085615979761,29.7516190715,40.6442883490437,0,100,0,0,1,0,1.2,1,298.167895339929,0.0530950176872195,0.293388447246102,-0.260709069144481,110.686032137275,0,2972.7516190715,
47.7175513841565,54.4542294145277,642.25,0,1.66855781978731,1,4,2220.60940790352,36.04,8.38080190977096,29.8937399683577,40.8384425797236,0,100,0,0,1,0,1.2,1,298.167895339929,-0.0869894558096924,-0.775924449445708,-0.0170784333818556,110.62995974373,0,2972.89373996836,
47.8308011133557,54.4730903990899,642.5,0,1.66790116429192,1,4,2225.87965767132,36.04,8.40069235928529,30.035804063039,41.0325192118019,0,100,0,0,1,0,1.2,1,298.18592097749,-0.0842333913636932,0.0153021913001449,0.22655220238077,110.573887350184,0,2973.03580406304,
47.9437382361531,54.4919067262065,642.75,-0.446392382147287,1.66724477124535,1,4,2231.13535982096,36.04,8.4205279046343,30.1778113871657,41.2265182884777,0,93.4797127013229,0,-397.321449261956,1,66.3520600783177,1,1.2,298.150463861151,-0.244984512335128,-0.894638890947525,0.470200462818971,110.517891608173,0,2973.17781138717,
48.0563649814567,54.5106787292482,643,-0.463275266441995,1.66658864050149,1,4,2236.3766180781,36.04,8.44030893728898,30.3197619722105,41.4204398527466,0,93.4490425316133,0,-384.642898523911,1,66.3520600783177,1,1.2,298.113858931502,-0.306367381152594,-0.342424778902113,0.713814023738778,110.461745096832,0,2973.31976197221,
48.1686835511839,54.5294067375016,643.25,-0.481308174198772,1.66593277191492,1,4,2241.60353491233,36.04,8.46003584397985,30.4616558494997,41.6142839474039,0,93.4183846143118,0,-371.964347785867,1,66.3520600783177,1,1.2,298.076029467964,-0.33516716914651,-0.161037239273817,0.95739166395756,110.405442958039,0,2973.4616558495,
48.2806961207192,54.5480910762389,643.5,-0.500612852717583,1.66527716534091,1,4,2246.81621155853,36.04,8.47970900677739,30.6034930502156,41.8080506150486,0,93.387738942681,0,-359.285797047823,1,66.3520600783177,1,1.2,298.036890801432,-0.353703795936291,-0.10389187679923,1.20093207734508,110.348980009787,0,2973.60349305022,
48.3924048393627,54.5667320667861,643.75,-0.52132886287995,1.66462182063538,1,4,2252.01474803764,36.04,8.49932880317071,30.7452736053995,42.0017398980868,0,93.357105510014,0,-346.607246309778,1,66.3520600783177,1,1.2,297.996349178539,-0.371389466041929,-0.099353038021078,1.44443386378812,110.292350712692,0,2973.7452736054,
48.5038118307676,54.5853300265897,644,-0.543616960864918,1.66396673765491,1,4,2257.19924317714,36.04,8.51889560614456,30.886997545954,42.1953518387349,0,93.326484309634,0,-333.928695571734,1,66.3520600783177,1,1.2,297.954300416038,-0.384299918845151,-0.0726950413011827,1.68789551883832,110.235549131719,0,2973.88699754595,
48.6149191933698,54.6038852692815,644.25,-0.567663280647685,1.66331191625671,1,4,2262.36979463095,36.04,8.53840978425462,31.0286649026453,42.3888864790237,0,93.2958753348936,0,-321.25014483369,1,66.3520600783177,1,1.2,297.909991917477,-0.397133852761427,-0.0724305491042803,1.9313154217958,110.17856889225,0,2974.02866490265,
48.7257290008073,54.622398104743,644.5,-0.577406772478129,1.66265735629863,1,4,2267.52649889901,36.04,8.55787170170125,31.1702757061061,42.5823438608007,0,93.2652785791741,0,-317.270589771671,1,66.3520600783177,1,1.2,297.86504039093,-0.405145766347823,-0.0453202120524933,2.17469118733324,110.121400426159,0,2974.17027570611,
48.8362433023309,54.6408688391672,644.75,-0.585062125827523,1.66200305763915,1,4,2272.66945134632,36.04,8.57728171840159,31.3118299868376,42.7757240257344,0,93.2346940358855,0,-314.541179543342,1,66.3520600783177,1,1.2,297.819700530007,-0.410817807173312,-0.0321576128286179,2.41802202622145,110.064041036729,0,2974.31182998684,
48.9464641232061,54.6592977751202,645,-0.592850434973408,1.66134902013732,1,4,2277.79874622174,36.04,8.59664019006018,31.4533277752118,42.9690270153167,0,93.2041216984654,0,-311.811769315013,1,66.3520600783177,1,1.2,297.773965567033,-0.415760997627743,-0.028088962662858,2.66130739861721,110.006489110348,0,2974.45332777521,
49.0563934651069,54.6776852116004,645.25,-0.600775222764816,1.66069524365282,1,4,2282.91447667623,36.04,8.61594746823808,31.5947691014739,43.162252870866,0,93.1735615603791,0,-309.082359086684,1,66.3520600783177,1,1.2,297.727828555869,-0.420513716831408,-0.0270675899652399,2.90454675396992,109.948743005716,0,2974.59476910147,
49.1660333065008,54.6960314440979,645.5,-0.608840137593779,1.6600417280459,1,4,2288.01673478081,36.04,8.63520390042051,31.7361539957445,43.3554016335307,0,93.1430136151186,0,-306.352948858355,1,66.3520600783177,1,1.2,297.681282365611,-0.425256844912435,-0.0270736354842241,3.14773953071668,109.890801053128,0,2974.73615399574,
49.2753856030259,54.7143367646511,645.75,-0.617048959038189,1.6593884731774,1,4,2293.10561154409,36.04,8.6544098300831,31.8774824880215,43.5484733442917,0,93.1124778562025,0,-303.623538630026,1,66.3520600783177,1,1.2,297.634319673921,-0.431339814812665,-0.0347990146637698,3.39088515596591,109.832661553723,0,2974.87748248802,
49.3844522878604,54.7326014619028,646,-0.625405603811766,1.65873547890871,1,4,2298.18119692948,36.04,8.67356559675676,32.0187546081828,43.7414680439655,0,93.0819542771753,0,-300.894128401697,1,66.3520600783177,1,1.2,297.586932960159,-0.433623426155681,-0.0130929747881184,3.63398304516908,109.774322778714,0,2975.01875460818,
49.4932352720841,54.7508258211556,646.25,-0.633914132040835,1.65808274510179,1,4,2303.24357987203,36.04,8.69267153609119,32.1599703859874,43.9343857732068,0,93.0514428716071,0,-298.164718173368,1,66.3520600783177,1,1.2,297.538692093585,-0.437299750928833,-0.021124683981648,3.87703260177991,109.715782968587,0,2975.15997038599,
49.6017364450328,54.7690101244256,646.5,-0.631382190444469,1.65743027161913,1,4,2308.29284829485,36.04,8.71172797991707,32.3011298510784,44.1272265725114,0,93.0209436330934,0,-300.674385352084,1,66.3520600783177,1,1.2,297.490999395832,-0.43716588295741,0.000770918796153422,4.12003278407296,109.657038540725,0,2975.30112985108,
49.7099576746448,54.7871546504947,646.75,-0.632721163284322,1.65677805832378,1,4,2313.32908912533,36.04,8.730735256307,32.4422330329842,44.3199904822188,0,92.990456555254,0,-301.348770704169,1,66.3520600783177,1,1.2,297.443413547849,-0.437104239826849,0.000355768649598643,4.36298398367305,109.598091861189,0,2975.44223303298,
